Name,chrom,strand,tss,l2_FLvsAD,l2_ADvsFL,cE,tE,cW,tW,cY,tY,pE,pW,pY
Slc16a1,chr3,+,104638663,-0.638813735299745,-0.967683563921705,0,115,0,156,0,148,0,0,0
Ppm1j,chr3,+,104781055,1.71265509745,-8.16469234746499,10,151,4,124,6,144,0.062111801242236,0.0258064516129032,0.04
Rhoc,chr3,+,104789033,1.36041199169,,9,27,14,24,9,30,0.25,0.341463414634146,0.230769230769231
Mov10,chr3,-,104818562,0.535848667024,-0.795862284438752,0,9,0,14,0,8,0,0,0
Cttnbp2nl,chr3,-,105053145,-2.50583325702855,,9,64,5,54,12,55,0.123287671232877,0.072463768115942,0.17910447761194
Kcnd3,chr3,+,105451889,,5.31092846285,1,33,6,37,5,34,0.0294117647058824,0.153846153846154,0.128205128205128
Chia1,chr3,+,106113381,3.75873185141,,99,10,89,10,119,10,0.908256880733945,0.898989898989899,0.922480620155039
Dennd2d,chr3,+,106482430,0.626230854184,1.1694721641,13,54,9,25,11,47,0.194029850746269,0.142857142857143,0.189655172413793
2010016I18Rik,chr3,-,106485912,0.90939025684,1.00878932826,59,19,67,5,71,3,0.756410256410256,0.779069767441861,0.959459459459459
Lrif1,chr3,+,106684986,-0.566245134202104,,12,14,8,47,6,56,0.461538461538462,0.363636363636364,0.0967741935483871
Cd53,chr3,-,106790148,,-2.21366455717374,1,53,1,41,3,42,0.0185185185185185,0.0185185185185185,0.0666666666666667
Kcna3,chr3,+,107036161,,1.55035010944,16,181,30,146,28,153,0.0812182741116751,0.14218009478673,0.154696132596685
AI504432,chr3,+,107039503,,1.68059714404,87,123,24,114,55,141,0.414285714285714,0.163265306122449,0.280612244897959
Kcna2,chr3,+,107101566,4.3899718088,-4.25476770872455,2,109,5,110,7,131,0.018018018018018,0.043859649122807,0.0507246376811594
Slc6a17,chr3,-,107518017,1.24473517763,,47,78,62,57,35,72,0.376,0.442857142857143,0.327102803738318
Strip1,chr3,-,107631709,-0.396843144118241,,12,271,16,235,11,162,0.0424028268551237,0.0557491289198606,0.0635838150289017
Ahcyl1,chr3,-,107696559,-0.455238489441486,,45,72,68,66,83,51,0.384615384615385,0.485714285714286,0.619402985074627
Gstm5,chr3,+,107895853,0.627659537337,-0.696823031925088,21,1,23,2,29,1,0.954545454545455,0.958333333333333,0.966666666666667
Gstm7,chr3,-,107931816,0.712956049114,,71,0,77,20,60,26,1,1,0.697674418604651
Gstm2,chr3,-,107986419,,2.52696014642,80,3,71,2,103,4,0.963855421686747,0.959459459459459,0.962616822429906
Gstm1,chr3,-,108017972,-0.910389804695308,0.66163706994,28,146,15,139,19,99,0.160919540229885,0.093167701863354,0.161016949152542
Gnat2,chr3,+,108093065,1.30055251763,,93,24,106,20,81,12,0.794871794871795,0.815384615384615,0.870967741935484
Amigo1,chr3,+,108186288,-0.528462204984199,1.01264434145,35,142,17,83,12,92,0.19774011299435,0.106918238993711,0.115384615384615
Psma5,chr3,+,108256925,,-0.613477464911995,6,171,7,205,13,155,0.0338983050847458,0.0393258426966292,0.0773809523809524
Sort1,chr3,+,108284063,-0.37787663970552,,12,40,11,36,8,38,0.230769230769231,0.215686274509804,0.173913043478261
Psrc1,chr3,+,108383803,-0.999612131226267,,51,25,42,21,55,7,0.671052631578947,0.626865671641791,0.887096774193548
Celsr2,chr3,-,108415578,1.34887478707,,111,2,60,2,53,2,0.982300884955752,0.967741935483871,0.963636363636364
Sars,chr3,-,108445258,,-0.820227310809339,15,61,9,55,12,57,0.197368421052632,0.128571428571429,0.173913043478261
Clcc1,chr3,+,108653912,-0.398660926340211,,21,79,6,101,8,52,0.21,0.0705882352941176,0.133333333333333
Gpsm2,chr3,-,108722298,-0.946643894305211,,75,110,65,95,103,93,0.405405405405405,0.371428571428571,0.525510204081633
Vav3,chr3,+,109340682,0.470856638902,,2,16,0,17,2,17,0.111111111111111,0,0.105263157894737
Col11a1,chr3,+,114030539,2.40492142154,,4,6,0,0,3,9,0.4,0,0.25
S1pr1,chr3,-,115715054,0.832349877787,,0,166,0,153,1,214,0,0,0.00465116279069768
Slc30a7,chr3,-,116007405,-0.433593320772043,,0,38,0,32,0,27,0,0,0
Extl2,chr3,+,116007448,-0.654819301618381,,0,38,0,32,0,27,0,0,0
Vcam1,chr3,-,116129687,6.74465490517,-4.1046957954136,48,67,42,52,19,53,0.417391304347826,0.385321100917431,0.263888888888889
Cdc14a,chr3,-,116428740,-0.734454637462623,1.20704736698,114,0,64,3,112,2,1,1,0.982456140350877
Agl,chr3,-,116808165,-0.413806581592919,,166,129,129,74,169,143,0.56271186440678,0.5,0.541666666666667
Snx7,chr3,-,117868935,-0.614971119647507,,8,18,7,34,9,12,0.307692307692308,0.28,0.428571428571429
Ptbp2,chr3,-,119783387,,0.925550930649,96,14,101,5,113,9,0.872727272727273,0.878260869565217,0.926229508196721
Rwdd3,chr3,-,121171694,,1.33007597421,113,73,101,76,86,81,0.60752688172043,0.580459770114943,0.51497005988024
Cnn3,chr3,+,121426540,3.1464728397,-5.38059659766678,1,131,5,170,2,217,0.00757575757575758,0.0367647058823529,0.0091324200913242
Arhgap29,chr3,+,121953228,-0.695248202787088,,9,24,23,24,10,25,0.272727272727273,0.48936170212766,0.285714285714286
Abca4,chr3,+,122044459,-1.79686327991679,2.21950003318,92,69,103,23,121,27,0.571428571428571,0.598837209302326,0.817567567567568
Gclm,chr3,+,122245556,-1.62680411284186,,16,27,13,34,11,17,0.372093023255814,0.325,0.392857142857143
Bcar3,chr3,+,122419756,-3.31661506785391,,42,166,31,212,2,200,0.201923076923077,0.157360406091371,0.0099009900990099
Mir7657,chr3,-,122541680,,2.3545730749,187,14,193,7,208,8,0.930348258706468,0.932367149758454,0.962962962962963
Fnbp1l,chr3,-,122619713,-0.425797705251142,1.7513780677,3,141,1,146,1,98,0.0208333333333333,0.00704225352112676,0.0101010101010101
Pde5a,chr3,+,122729157,-1.11411536537965,1.61605603763,35,21,44,20,33,19,0.625,0.676923076923077,0.634615384615385
Synpo2,chr3,-,123236148,,2.90041836689,26,55,37,85,59,87,0.320987654320988,0.402173913043478,0.404109589041096
Sec24d,chr3,+,123267495,-3.42251598260061,1.3206154792,62,305,67,395,19,273,0.168937329700272,0.18010752688172,0.0650684931506849
Prss12,chr3,+,123446912,4.9093208779,,13,29,12,16,9,28,0.30952380952381,0.292682926829268,0.243243243243243
Snora24,chr3,-,123508065,,1.73651976333,3,310,6,152,5,284,0.00958466453674121,0.0189873417721519,0.0173010380622837
Ndst3,chr3,-,123690851,3.77094082839,,132,70,59,42,110,65,0.653465346534654,0.457364341085271,0.628571428571429
Camk2d,chr3,+,126596950,1.0060956801,,0,13,0,4,0,14,0,0,0
Ank2,chr3,-,127499114,3.15448978165,,53,56,77,48,65,28,0.486238532110092,0.578947368421053,0.698924731182796
Alpk1,chr3,-,127780526,,2.00249387234,251,123,237,114,247,182,0.671122994652406,0.658333333333333,0.575757575757576
Tifa,chr3,+,127789871,-0.493547937810196,0.807407949208,63,37,55,22,45,49,0.63,0.597826086956522,0.478723404255319
Enpep,chr3,-,129332748,,7.70997755466,198,59,228,81,117,65,0.770428015564202,0.794425087108014,0.642857142857143
Elovl6,chr3,+,129532385,-1.07778803974059,,8,210,11,179,11,225,0.036697247706422,0.0497737556561086,0.0466101694915254
Gar1,chr3,-,129831395,0.3120796177,-0.873912262146921,9,310,17,314,11,170,0.0282131661442006,0.0519877675840979,0.0607734806629834
Cfi,chr3,+,129836738,3.35829690249,,175,26,139,20,266,26,0.870646766169154,0.842424242424242,0.910958904109589
Pla2g12a,chr3,+,129878605,,-1.48469113901719,101,14,54,8,89,15,0.878260869565217,0.794117647058824,0.855769230769231
Ostc,chr3,-,130709443,,-0.744050789590492,10,85,6,63,11,84,0.105263157894737,0.0659340659340659,0.115789473684211
Lef1,chr3,+,131110296,5.8414275106,,1,33,6,68,2,50,0.0294117647058824,0.153846153846154,0.0384615384615385
Hadh,chr3,-,131272100,-0.373502603716347,,24,79,16,85,7,86,0.233009708737864,0.168421052631579,0.0752688172043011
Sgms2,chr3,-,131491442,,-4.42410207823487,34,10,25,10,22,7,0.772727272727273,0.714285714285714,0.758620689655172
Papss1,chr3,+,131564767,-0.335062949178679,,41,178,30,111,23,172,0.187214611872146,0.144230769230769,0.117948717948718
Npnt,chr3,-,132950290,1.36392716308,,6,0,3,0,6,1,1,1,0.857142857142857
Bdh2,chr3,+,135281220,-2.35227573028514,2.08724833104,230,59,254,83,189,106,0.795847750865052,0.811501597444089,0.640677966101695
Slc9b2,chr3,+,135307699,1.33842920837,,120,29,96,19,114,30,0.805369127516778,0.768,0.791666666666667
Slc9b1,chr3,+,135348028,2.72537500486,,227,15,172,0,190,1,0.93801652892562,0.919786096256684,0.994764397905759
Cisd2,chr3,-,135423432,-0.620283402713944,,21,99,19,85,23,75,0.175,0.161016949152542,0.23469387755102
4930539J05Rik,chr3,-,135438664,,-0.98939272192214,0,72,0,16,0,75,0,0,0
Manba,chr3,+,135485610,-0.618553902714392,0.741629416985,61,4,59,4,26,4,0.938461538461539,0.936507936507937,0.866666666666667
Slc39a8,chr3,+,135825278,,-2.30694878071668,17,173,14,174,21,162,0.0894736842105263,0.0748663101604278,0.114754098360656
Bank1,chr3,-,136326065,5.50942781618,-3.63183588640617,56,17,22,15,35,30,0.767123287671233,0.564102564102564,0.538461538461538
Ppp3ca,chr3,+,136670065,0.42156553816,,0,90,0,82,0,76,0,0,0
Emcn,chr3,+,137341077,2.27512053741,,27,40,36,48,25,50,0.402985074626866,0.473684210526316,0.333333333333333
Dapp1,chr3,-,137981548,,1.20681241795,91,42,156,40,151,31,0.68421052631579,0.787878787878788,0.82967032967033
Mttp,chr3,-,138143417,1.10765629194,,47,161,44,157,42,126,0.225961538461538,0.214634146341463,0.25
Adh5,chr3,+,138437199,-0.337916074948167,,205,13,147,16,153,21,0.940366972477064,0.91875,0.879310344827586
Rap1gds1,chr3,-,139075200,-0.527488311123595,,1,77,0,51,2,83,0.0128205128205128,0,0.0235294117647059
Unc5c,chr3,+,141465563,,6.86260043335,1,65,0,3,1,50,0.0151515151515152,0,0.0196078431372549
Pdlim5,chr3,-,142395695,-1.35292717261378,,3,131,5,168,2,169,0.0223880597014925,0.0367647058823529,0.0116959064327485
Gbp5,chr3,+,142496933,,1.32852234132,59,70,43,115,28,125,0.457364341085271,0.380530973451327,0.183006535947712
Gbp7,chr3,+,142530335,,1.57380201316,48,134,27,106,10,144,0.263736263736264,0.167701863354037,0.0649350649350649
Gbp3,chr3,+,142560043,,1.9182618069,29,3,24,12,32,11,0.90625,0.888888888888889,0.744186046511628
Gbp2b,chr3,+,142594846,,1.79450622571,100,17,94,7,108,6,0.854700854700855,0.846846846846847,0.947368421052632
Gbp2,chr3,+,142620662,,2.45150804226,10,3,2,2,0,12,0.769230769230769,0.4,0
Mir6381,chr3,-,142623945,,2.37965466723,11,1,5,0,12,0,0.916666666666667,0.833333333333333,1
Hs2st1,chr3,-,144570215,-0.468764137761186,,7,174,0,153,1,146,0.0386740331491713,0,0.00680272108843537
Clca1,chr3,-,145032775,1.89859172135,4.08617603878,22,3,26,3,17,0,0.88,0.896551724137931,1
Odf2l,chr3,+,145118588,-0.488080546203582,,171,175,159,119,182,160,0.494219653179191,0.476047904191617,0.532163742690059
Ddah1,chr3,+,145758691,3.29697796411,-3.67431331191781,6,24,7,23,6,23,0.2,0.225806451612903,0.206896551724138
Bcl10,chr3,+,145924261,-0.624739442111694,,9,296,10,279,7,117,0.0295081967213115,0.0326797385620915,0.0564516129032258
Syde2,chr3,+,145987869,-1.99158693628226,1.71051566315,48,158,53,139,41,105,0.233009708737864,0.251184834123223,0.280821917808219
Mcoln3,chr3,+,146121790,2.09890424904,,170,5,111,1,170,7,0.971428571428571,0.956896551724138,0.96045197740113
Mcoln2,chr3,+,146149832,-2.13921819725871,1.8466006366,31,11,15,10,19,18,0.738095238095238,0.576923076923077,0.513513513513514
Ssx2ip,chr3,+,146404641,0.745415929716,-0.857288172899183,87,93,86,107,56,106,0.483333333333333,0.480446927374302,0.345679012345679
Ctbs,chr3,+,146450466,0.74515105713,,147,232,153,227,189,215,0.387862796833773,0.397402597402597,0.467821782178218
Spata1,chr3,-,146499792,0.816237836732,,2,113,2,148,0,81,0.0173913043478261,0.0173913043478261,0
Prkacb,chr3,-,146812945,-0.485713896808496,0.970046885004,12,136,10,102,7,139,0.0810810810810811,0.0684931506849315,0.0479452054794521
Ttll7,chr3,+,146852366,-2.96290201666771,3.15584425403,110,42,130,47,164,70,0.723684210526316,0.755813953488372,0.700854700854701
Ifi44,chr3,-,151749909,,3.34223792974,71,7,44,28,41,26,0.91025641025641,0.862745098039216,0.611940298507463
Ifi44l,chr3,-,151762890,,2.0033189659,145,17,101,33,17,48,0.895061728395062,0.855932203389831,0.261538461538462
Dnajb4,chr3,-,152210082,-0.540833341115086,1.08136933808,22,68,10,63,6,73,0.244444444444444,0.128205128205128,0.0759493670886076
Fubp1,chr3,+,152210421,,-0.724681041962091,0,45,0,36,0,37,0,0,0
5730460C07Rik,chr3,-,153792086,2.27546049674,,109,40,101,38,94,50,0.731543624161074,0.716312056737589,0.652777777777778
Asb17,chr3,+,153844246,7.36210002687,-4.19592245621156,281,2,249,6,206,12,0.992932862190813,0.99203187250996,0.944954128440367
Asb17os,chr3,-,153852423,7.07186040101,-3.71282623703594,199,18,169,13,182,19,0.91705069124424,0.903743315508021,0.90547263681592
Acadm,chr3,-,153944642,,0.675796688151,5,135,2,170,2,146,0.0357142857142857,0.0145985401459854,0.0135135135135135
Fpgt,chr3,-,155093377,-0.760260377746153,,145,132,129,175,128,135,0.523465703971119,0.494252873563218,0.486692015209126
Zranb2,chr3,+,157534164,-0.523014057579968,,24,19,30,19,37,18,0.558139534883721,0.612244897959184,0.672727272727273
Ptger3,chr3,+,157566875,-1.34601274656127,2.35993905417,0,77,0,64,0,39,0,0,0
Wls,chr3,+,159839649,-0.778723333652514,0.965109668479,30,41,33,26,29,26,0.422535211267606,0.445945945945946,0.527272727272727
Plag1,chr4,-,3938404,1.59497161094,,0,85,0,103,0,104,0,0,0
Fam110b,chr4,+,5644089,,2.04898322579,7,3,11,0,8,0,0.7,0.785714285714286,1
Ubxn2b,chr4,+,6191104,0.695345681347,,45,149,60,141,58,136,0.231958762886598,0.287081339712919,0.298969072164948
Sdcbp,chr4,+,6365679,-0.465874186547876,,13,99,3,114,15,80,0.116071428571429,0.0294117647058824,0.157894736842105
Tox,chr4,-,6991556,-0.591296974428389,1.04863945,16,0,9,1,12,0,1,1,1
Chd7,chr4,+,8690405,2.49470037247,-1.95155148076808,18,140,10,74,15,158,0.113924050632911,0.0666666666666667,0.0867052023121387
Asph,chr4,-,9669343,0.506545251309,,23,79,20,89,25,31,0.225490196078431,0.202020202020202,0.446428571428571
Trp53inp1,chr4,+,11156440,-1.43980687777771,1.38852013073,35,117,27,144,22,144,0.230263157894737,0.1875,0.132530120481928
Ints8,chr4,-,11254258,,-0.620634236422016,0,218,0,127,2,139,0,0,0.0141843971631206
Gem,chr4,+,11704446,-1.70625356608085,-1.69442246980124,3,190,1,163,3,168,0.0155440414507772,0.00523560209424084,0.0175438596491228
Pdp1,chr4,-,11966449,-1.52104572841731,,0,43,0,15,0,43,0,0,0
Triqk,chr4,+,12906836,,3.04574034887,12,104,1,168,1,141,0.103448275862069,0.00952380952380953,0.00704225352112676
Runx1t1,chr4,+,13743301,5.19176991107,,19,1,21,3,20,2,0.95,0.954545454545455,0.909090909090909
Gm11837,chr4,+,14929907,2.10512794521,2.24053216436,15,0,12,1,7,3,1,1,0.7
Necab1,chr4,-,15149130,,2.89145771522,42,50,34,43,45,40,0.456521739130435,0.404761904761905,0.529411764705882
A530072M11Rik,chr4,+,16164109,1.5024295864,,80,243,44,245,103,274,0.247678018575851,0.153310104529617,0.273209549071618
Cpne3,chr4,-,19570107,,0.683683550032,20,74,4,79,2,96,0.212765957446809,0.0512820512820513,0.0204081632653061
Ttpa,chr4,+,20008242,0.865798836648,,30,22,18,15,25,29,0.576923076923077,0.45,0.462962962962963
Tstd3,chr4,-,21767210,1.21676507958,-1.21055368459524,20,88,26,59,30,71,0.185185185185185,0.228070175438597,0.297029702970297
4930528A17Rik,chr4,-,21848447,,1.08985225633,59,86,39,69,48,77,0.406896551724138,0.312,0.384
Manea,chr4,-,26346651,,0.905283052213,10,88,10,129,8,92,0.102040816326531,0.102040816326531,0.08
Epha7,chr4,+,28813130,3.13750320441,,17,114,8,96,24,61,0.129770992366412,0.0655737704918033,0.282352941176471
Map3k7,chr4,+,31964106,-0.409453095337556,,58,91,77,110,79,79,0.389261744966443,0.458333333333333,0.5
Lyrm2,chr4,+,32800258,0.68224729361,,66,116,74,185,64,203,0.362637362637363,0.389473684210526,0.239700374531835
Ankrd6,chr4,-,32950825,1.48720834133,,117,113,104,85,63,83,0.508695652173913,0.47926267281106,0.431506849315069
4933421O10Rik,chr4,-,33031322,,2.03102810044,19,48,17,80,18,90,0.283582089552239,0.261538461538462,0.166666666666667
Ube2j1,chr4,+,33031379,-0.981603151284742,,1,38,0,75,2,79,0.0256410256410256,0,0.0246913580246914
Pm20d2,chr4,-,33189736,-1.8694196324305,1.69596577249,65,94,53,131,69,86,0.408805031446541,0.360544217687075,0.445161290322581
Pnrc1,chr4,-,33248786,,0.640999421357,45,96,34,56,1,92,0.319148936170213,0.261538461538462,0.010752688172043
Cnr1,chr4,+,33924263,-2.01502296368857,,0,131,10,89,11,132,0,0.0709219858156028,0.0769230769230769
Spaca1,chr4,-,34050066,2.42297356378,,136,72,197,27,224,58,0.653846153846154,0.732342007434944,0.794326241134752
Akirin2,chr4,+,34550614,0.489269424684,,7,87,11,75,8,16,0.074468085106383,0.112244897959184,0.333333333333333
Zfp292,chr4,-,34882947,,1.00521800225,163,191,102,176,61,174,0.46045197740113,0.348122866894198,0.259574468085106
Aco1,chr4,+,40143264,-0.691634870689118,-0.673891521842393,13,3,6,10,14,19,0.8125,0.666666666666667,0.424242424242424
Ddx58,chr4,-,40239824,-0.800359820490756,1.50596163883,0,65,0,62,1,71,0,0,0.0138888888888889
Ndufb6,chr4,-,40279420,,-0.739160022544002,48,192,42,171,39,213,0.2,0.17948717948718,0.154761904761905
Tmem215,chr4,+,40472179,-4.86084794498395,,127,13,169,6,168,7,0.907142857142857,0.928571428571429,0.96
Gm6297,chr4,-,40722840,0.917469252625,,30,139,24,112,24,115,0.177514792899408,0.147239263803681,0.172661870503597
B4galt1,chr4,-,40853983,0.408939857049,,65,84,95,64,77,43,0.436241610738255,0.53072625698324,0.641666666666667
Aqp3,chr4,-,41098182,7.16923190816,-8.87798227063594,55,120,44,112,33,101,0.314285714285714,0.268292682926829,0.246268656716418
Ubap2,chr4,-,41275134,,-0.592861443964155,22,456,27,420,28,529,0.0460251046025105,0.0559006211180124,0.0502692998204668
Kif24,chr4,-,41464847,,-1.06301292416054,90,154,54,76,61,113,0.368852459016393,0.259615384615385,0.350574712643678
Nudt2,chr4,+,41465147,-0.585764618462169,,136,157,101,76,99,116,0.464163822525597,0.391472868217054,0.46046511627907
Fam219a,chr4,-,41569537,,0.89030249327,1,23,1,27,0,3,0.0416666666666667,0.0416666666666667,0
Rpp25l,chr4,-,41713516,,-1.16053570176282,143,187,121,176,77,142,0.433333333333333,0.392857142857143,0.351598173515982
Sigmar1,chr4,-,41741358,-0.636809365126573,-0.957912691298209,24,39,23,43,21,31,0.380952380952381,0.370967741935484,0.403846153846154
Il11ra1,chr4,+,41760442,-0.359493417136867,,82,45,94,33,80,57,0.645669291338583,0.676258992805756,0.583941605839416
Stoml2,chr4,-,43031383,,-1.03319505392064,98,112,99,101,120,170,0.466666666666667,0.469194312796209,0.413793103448276
Fam214b,chr4,-,43046219,0.964861774656,,21,53,39,139,23,151,0.283783783783784,0.423913043478261,0.132183908045977
Unc13b,chr4,+,43058952,1.7879609684,,94,30,74,27,47,19,0.758064516129032,0.711538461538462,0.712121212121212
Atp8b5,chr4,+,43267158,-2.57436175838751,,6,1,10,25,10,26,0.857142857142857,0.909090909090909,0.277777777777778
Rusc2,chr4,+,43381981,-3.75251447290618,3.37670727934,60,103,59,67,49,115,0.368098159509202,0.364197530864198,0.298780487804878
Tesk1,chr4,+,43442276,-0.684654972637659,,29,173,14,328,31,218,0.143564356435644,0.0748663101604278,0.124497991967871
Ccdc107,chr4,+,43493364,-0.545645766975031,,62,314,54,275,51,279,0.164893617021277,0.146739130434783,0.154545454545455
Tpm2,chr4,-,43523553,1.68166419804,,30,8,27,2,33,3,0.789473684210526,0.771428571428571,0.916666666666667
Rgp1,chr4,+,43578734,0.613424563343,,0,109,0,116,0,75,0,0,0
Gba2,chr4,-,43578863,1.08164935696,,0,109,0,116,0,75,0,0,0
Msmp,chr4,-,43584493,0.669113899631,,24,6,8,11,10,10,0.8,0.571428571428571,0.5
Npr2,chr4,+,43631934,0.754630806202,1.86664847286,138,73,95,41,97,108,0.654028436018957,0.565476190476191,0.473170731707317
Tmem8b,chr4,+,43668970,,1.18786575344,74,7,53,7,82,11,0.91358024691358,0.883333333333333,0.881720430107527
Reck,chr4,+,43875529,1.69092392187,,29,24,23,10,33,19,0.547169811320755,0.48936170212766,0.634615384615385
Clta,chr4,+,44004442,,-0.906760756023046,180,14,127,4,157,8,0.927835051546392,0.900709219858156,0.951515151515152
Melk,chr4,+,44300916,-0.339441759052121,-1.27872071893804,45,18,46,12,37,22,0.714285714285714,0.71875,0.627118644067797
Pax5,chr4,-,44710693,5.06227252243,,24,7,23,4,36,11,0.774193548387097,0.766666666666667,0.765957446808511
Zcchc7,chr4,+,44756558,,1.04077468216,15,186,17,154,14,124,0.0746268656716418,0.083743842364532,0.101449275362319
Grhpr,chr4,+,44981393,,-1.08284136171922,57,6,51,5,49,5,0.904761904761905,0.894736842105263,0.907407407407407
Polr1e,chr4,+,45018608,-0.526381263960506,,0,8,0,11,0,7,0,0,0
Fbxo10,chr4,-,45084603,0.687698746609,,57,91,44,89,37,101,0.385135135135135,0.325925925925926,0.268115942028986
Tomm5,chr4,-,45108112,,-1.04156996135958,3,121,3,69,10,152,0.0241935483870968,0.0241935483870968,0.0617283950617284
