TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
mouse chr6 A1|6 6.53 cM	mouse chr6 A1|6 6.53 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr3 F1|3 37.42 cM	mouse chr3 F1|3 37.42 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr1 C5|1 43.99 cM	mouse chr1 C5|1 43.99 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr10 C3|10 50.32 cM	mouse chr10 C3|10 50.32 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr4 D3|4 70.14 cM	mouse chr4 D3|4 70.14 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr11 84.36 cM|11 E2	mouse chr11 84.36 cM|11 E2	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr5 21.25 cM	mouse chr5 21.25 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr14 A3|14 12.03 cM	mouse chr14 A3|14 12.03 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr1 C4|1 40.96 cM	mouse chr1 C4|1 40.96 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr4 C7|4 51.53 cM	mouse chr4 C7|4 51.53 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr6 B1|6 19.5 cM	mouse chr6 B1|6 19.5 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr14 E5|14 64.86 cM	mouse chr14 E5|14 64.86 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr5 F|5 62.44 cM	mouse chr5 F|5 62.44 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr16 B4|16 29.17 cM	mouse chr16 B4|16 29.17 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr19 C3|19 35.33 cM	mouse chr19 C3|19 35.33 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chrX F5|X 76.53 cM	mouse chrX F5|X 76.53 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr15 22.92 cM	mouse chr15 22.92 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr4 C7|4 50.47 cM	mouse chr4 C7|4 50.47 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr3 H3|3 76.32 cM	mouse chr3 H3|3 76.32 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chrX A4|X 25.78 cM	mouse chrX A4|X 25.78 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr5 G2|5 82.84 cM	mouse chr5 G2|5 82.84 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr8 B3.1|8 32.51 cM	mouse chr8 B3.1|8 32.51 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr7 D3|7 49.16 cM	mouse chr7 D3|7 49.16 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr6 B1|6 18.21 cM	mouse chr6 B1|6 18.21 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr4 E2|4 80.46 cM	mouse chr4 E2|4 80.46 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr13 A3.2- A3.3|13 13.79 cM	mouse chr13 A3.2- A3.3|13 13.79 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr11 A1|11 4.67 cM	mouse chr11 A1|11 4.67 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr1 E2.3|1 52.47 cM	mouse chr1 E2.3|1 52.47 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr9 A5.1|9 23.8 cM	mouse chr9 A5.1|9 23.8 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr6 F1|6 55.55 cM	mouse chr6 F1|6 55.55 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr11 D|11 63.51 cM	mouse chr11 D|11 63.51 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr7 D3|7 50.27 cM	mouse chr7 D3|7 50.27 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chrX A4|X 25.75 cM	mouse chrX A4|X 25.75 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr15 44.39 cM	mouse chr15 44.39 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr4 C6|4 49.05 cM	mouse chr4 C6|4 49.05 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr8 E2|8 74.65 cM	mouse chr8 E2|8 74.65 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr1 C1.2|1 28.07 cM	mouse chr1 C1.2|1 28.07 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr2 F1|2 62.01 cM	mouse chr2 F1|2 62.01 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr7 44.81 cM|7 D2	mouse chr7 44.81 cM|7 D2	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr7 E2|7 54.23 cM	mouse chr7 E2|7 54.23 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr7 A1|7 4.22 cM	mouse chr7 A1|7 4.22 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chrX A6|X 32.25 cM	mouse chrX A6|X 32.25 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr6 B1|6 17.07 cM	mouse chr6 B1|6 17.07 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr17 15.76 cM	mouse chr17 15.76 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr9 71.33 cM	mouse chr9 71.33 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr6 C1|6 30.55 cM	mouse chr6 C1|6 30.55 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr1 H3|1 80.63 cM	mouse chr1 H3|1 80.63 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr6 B2.3|6 23.84 cM	mouse chr6 B2.3|6 23.84 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr12 C1|12 24.05 cM	mouse chr12 C1|12 24.05 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr4 D3|4 67.94 cM	mouse chr4 D3|4 67.94 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr11 A3.2|11 15.29 cM	mouse chr11 A3.2|11 15.29 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr4 A5|4 22.67 cM	mouse chr4 A5|4 22.67 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr12 F1|12 59.1 cM	mouse chr12 F1|12 59.1 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr15 B3.2|15 17.12 cM	mouse chr15 B3.2|15 17.12 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr7 B3|7 29.52 cM	mouse chr7 B3|7 29.52 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr8 E1|8 60.99 cM	mouse chr8 E1|8 60.99 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr8 72.38 cM	mouse chr8 72.38 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
rat chrchromosome	rat chrchromosome	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr6 C1|6 30.58 cM	mouse chr6 C1|6 30.58 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr1 G3|1 66.08 cM	mouse chr1 G3|1 66.08 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr15 F1|15 52.73 cM	mouse chr15 F1|15 52.73 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr9 E3.3|9 51.37 cM	mouse chr9 E3.3|9 51.37 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr19 C3|19 34.32 cM	mouse chr19 C3|19 34.32 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr9 E3.3|9 50.22 cM	mouse chr9 E3.3|9 50.22 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr8 D1|8 50.44 cM	mouse chr8 D1|8 50.44 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr7 B5|7 33.53 cM	mouse chr7 B5|7 33.53 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr11 E1|11 73.53 cM	mouse chr11 E1|11 73.53 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr1 C4|1 38.65 cM	mouse chr1 C4|1 38.65 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr17 18.88 cM|17 B1	mouse chr17 18.88 cM|17 B1	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr13|13 C2	mouse chr13|13 C2	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr19 A	mouse chr19 A	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chrX A2|X 18.08 cM	mouse chrX A2|X 18.08 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr8 A1.1|8 5.78 cM	mouse chr8 A1.1|8 5.78 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr5 9.83 cM	mouse chr5 9.83 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chrX 44.18 cM	mouse chrX 44.18 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr15 F1|15 52.37 cM	mouse chr15 F1|15 52.37 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr7 F3|7 77.18 cM	mouse chr7 F3|7 77.18 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr19 D1|19 40.6 cM	mouse chr19 D1|19 40.6 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr2 E3|2 55.18 cM	mouse chr2 E3|2 55.18 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chrX D|X 44.45 cM	mouse chrX D|X 44.45 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr7 F5|7 86.34 cM	mouse chr7 F5|7 86.34 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr3 F2.3|3 46.79 cM	mouse chr3 F2.3|3 46.79 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr11 E2|11 80.93 cM	mouse chr11 E2|11 80.93 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr5 G3|5 86.84 cM	mouse chr5 G3|5 86.84 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr4 B3|4 32.5 cM	mouse chr4 B3|4 32.5 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr15 D1|15 29.28 cM	mouse chr15 D1|15 29.28 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr8 C5|8 44.89 cM	mouse chr8 C5|8 44.89 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr13 A5|13 23.22 cM	mouse chr13 A5|13 23.22 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr7 7.98 cM	mouse chr7 7.98 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr13 3.08 cM	mouse chr13 3.08 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr17 17.36 cM	mouse chr17 17.36 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr14 D3|14 39.39 cM	mouse chr14 D3|14 39.39 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chrX A2|X 18.53 cM	mouse chrX A2|X 18.53 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr15 B3.1|15 15.08 cM	mouse chr15 B3.1|15 15.08 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr12 8.39 cM	mouse chr12 8.39 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr2 H2|2 81.55 cM	mouse chr2 H2|2 81.55 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr15 D1|15 26.42 cM	mouse chr15 D1|15 26.42 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chrX D|X 44.14 cM	mouse chrX D|X 44.14 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr18 B1|18 17.79 cM	mouse chr18 B1|18 17.79 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr17 21.47 cM	mouse chr17 21.47 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr19 A|19 3.77 cM	mouse chr19 A|19 3.77 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chrX C3|X 41.93 cM	mouse chrX C3|X 41.93 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr5 A3|5 11.57 cM	mouse chr5 A3|5 11.57 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chrX A1.2|X 12.93 cM	mouse chrX A1.2|X 12.93 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chrX F2|X 62.74 cM	mouse chrX F2|X 62.74 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr12 E|12 52.19 cM	mouse chr12 E|12 52.19 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr8 E1|8 68.21 cM	mouse chr8 E1|8 68.21 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr11 B5|11 46.97 cM	mouse chr11 B5|11 46.97 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr6 C1|6 30.03 cM	mouse chr6 C1|6 30.03 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr16 C3.3|16 49.53 cM	mouse chr16 C3.3|16 49.53 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr18 B3|18 20.5 cM	mouse chr18 B3|18 20.5 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr3 25.43 cM	mouse chr3 25.43 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr14 D1|14 33.32 cM	mouse chr14 D1|14 33.32 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr11 A4|11 18.72 cM	mouse chr11 A4|11 18.72 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr2 A3|2 18.04 cM	mouse chr2 A3|2 18.04 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr14 C1|14 23.46 cM	mouse chr14 C1|14 23.46 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr12 D1|12 37.8 cM	mouse chr12 D1|12 37.8 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr7 F5|7 87.87 cM	mouse chr7 F5|7 87.87 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr10 B5.3|10 36.89 cM	mouse chr10 B5.3|10 36.89 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr11 E1|11 72.26 cM	mouse chr11 E1|11 72.26 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr7 E1|7 51.07 cM	mouse chr7 E1|7 51.07 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr19 C1|19 25.14 cM	mouse chr19 C1|19 25.14 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr17 C|17 23.07 cM	mouse chr17 C|17 23.07 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
ciliate chrchromosome	ciliate chrchromosome	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr8 41.82 cM	mouse chr8 41.82 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr9 B|9 32.95 cM	mouse chr9 B|9 32.95 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr7 C|7 36.69 cM	mouse chr7 C|7 36.69 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr4 57.38 cM	mouse chr4 57.38 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chrX E3|X 54.82 cM	mouse chrX E3|X 54.82 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr9 A3|9 9.14 cM	mouse chr9 A3|9 9.14 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr19 48.79 cM	mouse chr19 48.79 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chrX A7.3|X 38.11 cM	mouse chrX A7.3|X 38.11 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr2 C3|2 45.09 cM	mouse chr2 C3|2 45.09 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr13 D1|13 53.08 cM	mouse chr13 D1|13 53.08 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr7 F2|7 64.5 cM	mouse chr7 F2|7 64.5 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr3 E3|3 36.49 cM	mouse chr3 E3|3 36.49 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr12 D1|12 37.47 cM	mouse chr12 D1|12 37.47 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr10 11.87 cM	mouse chr10 11.87 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr9 A5.3|9 27.54 cM	mouse chr9 A5.3|9 27.54 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr8 D3|8 53.89 cM	mouse chr8 D3|8 53.89 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr7 B4|7 33.08 cM	mouse chr7 B4|7 33.08 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr11 D|11 59.88 cM	mouse chr11 D|11 59.88 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr9 A4|9 10.72 cM	mouse chr9 A4|9 10.72 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr13 25.47 cM	mouse chr13 25.47 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr5 42.85 cM	mouse chr5 42.85 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr4 46.68 cM	mouse chr4 46.68 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr4 C7|4 50.67 cM	mouse chr4 C7|4 50.67 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chrX A3.3|X 21.46 cM	mouse chrX A3.3|X 21.46 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr5 G2|5 77.65 cM	mouse chr5 G2|5 77.65 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr12 D2|12 42.53 cM	mouse chr12 D2|12 42.53 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr13 A3.1|13 9.51 cM	mouse chr13 A3.1|13 9.51 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr3 F3|3 47.34 cM	mouse chr3 F3|3 47.34 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr2 A1|2 2.86 cM	mouse chr2 A1|2 2.86 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr9 E3.1|9 47.48 cM	mouse chr9 E3.1|9 47.48 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr18 E1|18 37.49 cM	mouse chr18 E1|18 37.49 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chrX A1.1|X 3.92 cM	mouse chrX A1.1|X 3.92 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr11 D|11 62.28 cM	mouse chr11 D|11 62.28 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr14 D3|14 39.73 cM	mouse chr14 D3|14 39.73 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr6 B1|6 19.37 cM	mouse chr6 B1|6 19.37 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr13 C1|13 40.48 cM	mouse chr13 C1|13 40.48 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr3 G1|3 53.74 cM	mouse chr3 G1|3 53.74 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr1 C2|1 30.6 cM	mouse chr1 C2|1 30.6 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr8 C3|8 41.4 cM	mouse chr8 C3|8 41.4 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr9 47.24 cM	mouse chr9 47.24 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr3 A3|3 16.97 cM	mouse chr3 A3|3 16.97 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr3 A3|3 15.7 cM	mouse chr3 A3|3 15.7 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr17 A3.3|17 15.62 cM	mouse chr17 A3.3|17 15.62 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr10 C3|10 50.38 cM	mouse chr10 C3|10 50.38 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr5 8.48 cM	mouse chr5 8.48 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chrX E1|X 49.13 cM	mouse chrX E1|X 49.13 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr18 E2|18 41.46 cM	mouse chr18 E2|18 41.46 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr14 29.36 cM	mouse chr14 29.36 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr14 57.86 cM|14 E4	mouse chr14 57.86 cM|14 E4	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr2 H1|2 77.35 cM	mouse chr2 H1|2 77.35 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr7 B3|7 28.95 cM	mouse chr7 B3|7 28.95 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr8 E1|8 65.97 cM	mouse chr8 E1|8 65.97 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr2 D|2 49.43 cM	mouse chr2 D|2 49.43 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr3 G3|3 62.98 cM	mouse chr3 G3|3 62.98 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr8 E1|8 63.45 cM	mouse chr8 E1|8 63.45 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr7 F2|7 63.52 cM	mouse chr7 F2|7 63.52 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr7 A1|7 7.28 cM	mouse chr7 A1|7 7.28 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr6 B2.3|6 23.76 cM	mouse chr6 B2.3|6 23.76 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr17 E5|17 60.51 cM	mouse chr17 E5|17 60.51 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr4 A5|4 22.47 cM	mouse chr4 A5|4 22.47 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr10 C3|10 50.27 cM	mouse chr10 C3|10 50.27 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr19 D3|19 55.9 cM	mouse chr19 D3|19 55.9 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr5 F|5 62.73 cM	mouse chr5 F|5 62.73 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr10 D2|10 60.92 cM	mouse chr10 D2|10 60.92 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr14 A3- B|14 18.43 cM	mouse chr14 A3- B|14 18.43 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr11 B1.3|11 35.45 cM	mouse chr11 B1.3|11 35.45 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr11 A1|11 2.86 cM	mouse chr11 A1|11 2.86 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr14 A3|14 10.5 cM	mouse chr14 A3|14 10.5 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr13 A1|13 3.68 cM	mouse chr13 A1|13 3.68 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr9 20.69 cM	mouse chr9 20.69 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr9 C|9 36.39 cM	mouse chr9 C|9 36.39 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr5 82.06 cM	mouse chr5 82.06 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr3 E2|3 32.38 cM	mouse chr3 E2|3 32.38 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr9 D|9 39.18 cM	mouse chr9 D|9 39.18 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr2 H1|2 77.38 cM	mouse chr2 H1|2 77.38 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr10 D3|10 72.8 cM	mouse chr10 D3|10 72.8 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr16 C1.3|16 37.26 cM	mouse chr16 C1.3|16 37.26 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr9 A5.2- A5.3|9	mouse chr9 A5.2- A5.3|9	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr9 A5.2|9 25.1 cM	mouse chr9 A5.2|9 25.1 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr5 G2|5 84.77 cM	mouse chr5 G2|5 84.77 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
mouse chr3 A3|3 15.14 cM	mouse chr3 A3|3 15.14 cM	0.999999999817839	-1.82160499358208e-10	1	0	0	193	112291
